"File Name","Leaf #"
"RS_GLSp 4605.JPG","137.0"
"RS_GLSp 4292.JPG","138.0"
"RS_GLSp 7343.JPG","139.0"
"RS_GLSp 4486.JPG","140.0"
"RS_GLSp 4458.JPG","141.0"
"RS_GLSp 9297.JPG","142.0"
"RS_GLSp 4494.JPG","143.0"
"RS_GLSp 9358.JPG","144.0"
"RS_GLSp 4439.JPG","145.0"
"RS_GLSp 7305.JPG","146.0"
"RS_GLSp 7337.JPG","147.0"
"RS_GLSp 4617.JPG","148.0"
"RS_GLSp 4637.JPG","149.0"
"RS_GLSp 9368.JPG","150.0"
"RS_GLSp 4607 copy.jpg","151.0"
"RS_GLSp 4613.JPG","152.0"
"RS_GLSp 7282.JPG","153.0"
"RS_GLSp 4662.JPG","154.0"
"RS_GLSp 4445.JPG","155.0"
"RS_GLSp 4649.JPG","156.0"
"RS_GLSp 9351.JPG","157.0"
"RS_GLSp 9275.JPG","158.0"
"RS_GLSp 4686.JPG","159.0"
"RS_GLSp 4414.JPG","160.0"
"RS_GLSp 4476.JPG","161.0"
"RS_GLSp 4650.JPG","162.0"
"RS_GLSp 4422.JPG","163.0"
"RS_GLSp 9302.JPG","164.0"
"RS_GLSp 4599.JPG","165.0"
"RS_GLSp 7328.JPG","166.0"
"RS_GLSp 9353 copy.jpg","167.0"
"RS_GLSp 4337 copy.jpg","168.0"
"RS_GLSp 4391.JPG","169.0"
"RS_GLSp 7317.JPG","170.0"
"RS_GLSp 7331.JPG","171.0"
"RS_GLSp 9367.JPG","172.0"
"RS_GLSp 4394.JPG","173.0"
"RS_GLSp 7312.JPG","174.0"
"RS_GLSp 7327.JPG","175.0"
"RS_GLSp 4636.JPG","176.0"
"RS_GLSp 9320.JPG","177.0"
"RS_GLSp 9314.JPG","178.0"
"RS_GLSp 4333.JPG","179.0"
"RS_GLSp 7319.JPG","180.0"
"RS_GLSp 4320.JPG","181.0"
"RS_GLSp 4370.JPG","182.0"
"RS_GLSp 4492.JPG","183.0"
"RS_GLSp 4658.JPG","184.0"
"RS_GLSp 7304.JPG","185.0"
"RS_GLSp 4344.JPG","186.0"
"RS_GLSp 4380.JPG","187.0"
"RS_GLSp 4648.JPG","188.0"
"RS_GLSp 9326.JPG","189.0"
"RS_GLSp 4381.JPG","190.0"
"RS_GLSp 4646.JPG","191.0"
"RS_GLSp 4680.JPG","192.0"
"RS_GLSp 4325.JPG","193.0"
"RS_GLSp 4474 copy 2.jpg","194.0"
"RS_GLSp 4321.JPG","195.0"
"RS_GLSp 4661.JPG","196.0"
"RS_GLSp 4426.JPG","197.0"
"RS_GLSp 4679.JPG","198.0"
"RS_GLSp 4338.JPG","199.0"
"RS_GLSp 7291.JPG","200.0"
"RS_GLSp 4429.JPG","201.0"
"RS_GLSp 4584.JPG","202.0"
"RS_GLSp 4354.JPG","203.0"
"RS_GLSp 7325.JPG","204.0"
"RS_GLSp 4288 copy.jpg","205.0"
"RS_GLSp 4652 copy.jpg","206.0"
"RS_GLSp 4446.JPG","207.0"
"RS_GLSp 4334.JPG","208.0"
"RS_GLSp 4511.JPG","209.0"
"RS_GLSp 4555.JPG","210.0"
"RS_GLSp 4606.JPG","211.0"
"RS_GLSp 4309.JPG","212.0"
"RS_GLSp 4286.JPG","213.0"
"RS_GLSp 4390.JPG","214.0"
"RS_GLSp 4475.JPG","215.0"
"RS_GLSp 9289.JPG","216.0"
"RS_GLSp 4609.JPG","217.0"
"RS_GLSp 4622.JPG","218.0"
"RS_GLSp 4593.JPG","219.0"
"RS_GLSp 4330.JPG","220.0"
"RS_GLSp 7309.JPG","221.0"
"RS_GLSp 4408.JPG","222.0"
"RS_GLSp 4586.JPG","223.0"
"RS_GLSp 9341.JPG","224.0"
"RS_GLSp 7330.JPG","225.0"
"RS_GLSp 7300.JPG","226.0"
"RS_GLSp 9349.JPG","227.0"
"RS_GLSp 9354.JPG","228.0"
"RS_GLSp 9364.JPG","229.0"
"RS_GLSp 4418.JPG","230.0"
"RS_GLSp 7323.JPG","231.0"
"RS_GLSp 7279.JPG","232.0"
"RS_GLSp 4289.JPG","233.0"
"RS_GLSp 7292.JPG","234.0"
"RS_GLSp 9274.JPG","235.0"
"RS_GLSp 9301.JPG","236.0"
"RS_GLSp 9290.JPG","237.0"
"RS_GLSp 9325.JPG","238.0"
"RS_GLSp 4455.JPG","239.0"
"RS_GLSp 4308.JPG","240.0"
"RS_GLSp 4372.JPG","241.0"
"RS_GLSp 4651 copy 2.jpg","242.0"
"RS_GLSp 4498.JPG","243.0"
"RS_GLSp 9332.JPG","244.0"
"RS_GLSp 4392.JPG","245.0"
"RS_GLSp 4623 copy.jpg","246.0"
"RS_GLSp 4386.JPG","247.0"
"RS_GLSp 4504.JPG","248.0"
"RS_GLSp 9298.JPG","249.0"
"RS_GLSp 7334.JPG","250.0"
"RS_GLSp 4644.JPG","251.0"
"RS_GLSp 4468.JPG","252.0"
"RS_GLSp 4289 copy 2.jpg","253.0"
"RS_GLSp 7303.JPG","254.0"
"RS_GLSp 4564.JPG","255.0"
"RS_GLSp 7287.JPG","256.0"
"RS_GLSp 4677.JPG","257.0"
"RS_GLSp 9366.JPG","258.0"
"RS_GLSp 9329.JPG","259.0"
"RS_GLSp 4575.JPG","260.0"
"RS_GLSp 4387.JPG","261.0"
"RS_GLSp 4474 copy.jpg","262.0"
"RS_GLSp 4431 copy 2.jpg","263.0"
"RS_GLSp 4653.JPG","264.0"
"RS_GLSp 9327.JPG","265.0"
"RS_GLSp 9322.JPG","266.0"
"RS_GLSp 4682.JPG","267.0"
"RS_GLSp 9359.JPG","268.0"
"RS_GLSp 4427.JPG","269.0"
"RS_GLSp 4638 copy.jpg","270.0"
"RS_GLSp 4453.JPG","271.0"
"RS_GLSp 4584 copy.jpg","272.0"
"RS_GLSp 4474.JPG","273.0"
"RS_GLSp 4449.JPG","274.0"
"RS_GLSp 4377.JPG","275.0"
"RS_GLSp 7343 copy.jpg","276.0"
"RS_GLSp 7307.JPG","277.0"
"RS_GLSp 9267.JPG","278.0"
"RS_GLSp 4559.JPG","279.0"
"RS_GLSp 7297.JPG","280.0"
"RS_GLSp 9351 copy.jpg","281.0"
"RS_GLSp 4452.JPG","282.0"
"RS_GLSp 3810 copy.jpg","283.0"
"RS_GLSp 7301.JPG","284.0"
"RS_GLSp 9344.JPG","285.0"
"RS_GLSp 4335.JPG","286.0"
"RS_GLSp 4374 copy.jpg","287.0"
"RS_GLSp 4306.JPG","288.0"
"RS_GLSp 4490.JPG","289.0"
"RS_GLSp 4435.JPG","290.0"
"RS_GLSp 4625.JPG","291.0"
"RS_GLSp 4397.JPG","292.0"
"RS_GLSp 4688 copy.jpg","293.0"
"RS_GLSp 7333.JPG","294.0"
"RS_GLSp 4384.JPG","295.0"
"RS_GLSp 4343.JPG","296.0"
"RS_GLSp 9361.JPG","297.0"
"RS_GLSp 4478.JPG","298.0"
"RS_GLSp 4553.JPG","299.0"
"RS_GLSp 4337.JPG","300.0"
"RS_GLSp 9353.JPG","301.0"
"RS_GLSp 4395.JPG","302.0"
"RS_GLSp 4614.JPG","303.0"
"RS_GLSp 9313 copy.jpg","304.0"
"RS_GLSp 4409.JPG","305.0"
"RS_GLSp 9296.JPG","306.0"
"RS_GLSp 4477.JPG","307.0"
"RS_GLSp 4585.JPG","308.0"
"RS_GLSp 9355.JPG","309.0"
"RS_GLSp 9278.JPG","310.0"
"RS_GLSp 4380 copy.jpg","311.0"
"RS_GLSp 4328 copy.jpg","312.0"
"RS_GLSp 4619.JPG","313.0"
"RS_GLSp 4496 copy.jpg","314.0"
"RS_GLSp 4493.JPG","315.0"
"RS_GLSp 7281.JPG","316.0"
"RS_GLSp 9311 copy.jpg","317.0"
"RS_GLSp 9308.JPG","318.0"
"RS_GLSp 7322.JPG","319.0"
"RS_GLSp 7336.JPG","320.0"
"RS_GLSp 4446 copy.jpg","321.0"
"RS_GLSp 4403.JPG","322.0"
"RS_GLSp 4327.JPG","323.0"
"RS_GLSp 7306.JPG","324.0"
"RS_GLSp 9363.JPG","325.0"
"RS_GLSp 4509.JPG","326.0"
"RS_GLSp 9369.JPG","327.0"
"RS_GLSp 4463 copy.jpg","328.0"
"RS_GLSp 4663 copy 2.jpg","329.0"
"RS_GLSp 4389.JPG","330.0"
"RS_GLSp 7338.JPG","331.0"
"RS_GLSp 9281.JPG","332.0"
"RS_GLSp 4583.JPG","333.0"
"RS_GLSp 4480 copy.jpg","334.0"
"RS_GLSp 7294.JPG","335.0"
"RS_GLSp 4324.JPG","336.0"
"RS_GLSp 4461.JPG","337.0"
"RS_GLSp 9339.JPG","338.0"
"RS_GLSp 4581.JPG","339.0"
"RS_GLSp 7339.JPG","340.0"
"RS_GLSp 7311.JPG","341.0"
"RS_GLSp 9270.JPG","342.0"
"RS_GLSp 4431.JPG","343.0"
"RS_GLSp 7280.JPG","344.0"
"RS_GLSp 4382.JPG","345.0"
"RS_GLSp 9305 copy.jpg","346.0"
"RS_GLSp 7340.JPG","347.0"
"RS_GLSp 4678.JPG","348.0"
"RS_GLSp 9315.JPG","349.0"
"RS_GLSp 9346.JPG","350.0"
"RS_GLSp 9299.JPG","351.0"
"RS_GLSp 9272.JPG","352.0"
"RS_GLSp 4675.JPG","353.0"
"RS_GLSp 4379.JPG","354.0"
"RS_GLSp 4341.JPG","355.0"
"RS_GLSp 4651 copy.jpg","356.0"
"RS_GLSp 4432.JPG","357.0"
"RS_GLSp 4400.JPG","358.0"
"RS_GLSp 4418 copy.jpg","359.0"
"RS_GLSp 4312.JPG","360.0"
"RS_GLSp 4632.JPG","361.0"
"RS_GLSp 4440.JPG","362.0"
"RS_GLSp 4579 copy.jpg","363.0"
"RS_GLSp 4374.JPG","364.0"
"RS_GLSp 4693.JPG","365.0"
"RS_GLSp 3809.JPG","366.0"
"RS_GLSp 9350.JPG","367.0"
"RS_GLSp 7295.JPG","368.0"
"RS_GLSp 4481.JPG","369.0"
"RS_GLSp 7332.JPG","370.0"
"RS_GLSp 9306.JPG","371.0"
"RS_GLSp 7278.JPG","372.0"
"RS_GLSp 4582.JPG","373.0"
"RS_GLSp 9295.JPG","374.0"
"RS_GLSp 4406.JPG","375.0"
"RS_GLSp 4621.JPG","376.0"
"RS_GLSp 4495.JPG","377.0"
"RS_GLSp 9293.JPG","378.0"
"RS_GLSp 4462.JPG","379.0"
"RS_GLSp 4383.JPG","380.0"
"RS_GLSp 9269.JPG","381.0"
"RS_GLSp 4410.JPG","382.0"
"RS_GLSp 9309.JPG","383.0"
"RS_GLSp 4510.JPG","384.0"
"RS_GLSp 4317.JPG","385.0"
"RS_GLSp 4485.JPG","386.0"
"RS_GLSp 4340.JPG","387.0"
"RS_GLSp 4457.JPG","388.0"
"RS_GLSp 4318.JPG","389.0"
"RS_GLSp 4404.JPG","390.0"
"RS_GLSp 9330.JPG","391.0"
"RS_GLSp 3810 copy 2.jpg","392.0"
"RS_GLSp 4688.JPG","393.0"
"RS_GLSp 7318.JPG","394.0"
"RS_GLSp 7298.JPG","395.0"
"RS_GLSp 4290 copy.jpg","396.0"
"RS_GLSp 9331.JPG","397.0"
"RS_GLSp 4503.JPG","398.0"
"RS_GLSp 9287.JPG","399.0"
"RS_GLSp 4332.JPG","400.0"
"RS_GLSp 4331.JPG","401.0"
"RS_GLSp 4355.JPG","402.0"
"RS_GLSp 4447 copy.jpg","403.0"
"RS_GLSp 7342.JPG","404.0"
"RS_GLSp 4417.JPG","405.0"
"RS_GLSp 9280.JPG","406.0"
"RS_GLSp 4639.JPG","407.0"
"RS_GLSp 9284.JPG","408.0"
"RS_GLSp 9305.JPG","409.0"
"RS_GLSp 3811.JPG","410.0"
"RS_GLSp 9307.JPG","411.0"
"RS_GLSp 4505.JPG","412.0"
"RS_GLSp 9316.JPG","413.0"
"RS_GLSp 4660.JPG","414.0"
"RS_GLSp 4371.JPG","415.0"
"Cercospora_leaf_spot Gray_leaf_spot.csv","416.0"
"RS_GLSp 4617 copy.jpg","417.0"
"RS_GLSp 9310.JPG","418.0"
"RS_GLSp 4651.JPG","419.0"
"RS_GLSp 7344.JPG","420.0"
"RS_GLSp 7308.JPG","421.0"
"RS_GLSp 4407.JPG","422.0"
"RS_GLSp 9304.JPG","423.0"
"RS_GLSp 4640.JPG","424.0"
"RS_GLSp 4339.JPG","425.0"
"RS_GLSp 4580.JPG","426.0"
"RS_GLSp 4654.JPG","427.0"
"RS_GLSp 7316.JPG","428.0"
"RS_GLSp 9273.JPG","429.0"
"RS_GLSp 4373.JPG","430.0"
"RS_GLSp 4290.JPG","431.0"
"RS_GLSp 4500 copy 2.jpg","432.0"
"RS_GLSp 9268.JPG","433.0"
"RS_GLSp 4563.JPG","434.0"
"RS_GLSp 4657 copy.jpg","435.0"
"RS_GLSp 4607.JPG","436.0"
"RS_GLSp 4401.JPG","437.0"
"RS_GLSp 4676.JPG","438.0"
"RS_GLSp 4630.JPG","439.0"
"RS_GLSp 4368.JPG","440.0"
"RS_GLSp 4425.JPG","441.0"
"RS_GLSp 9313.JPG","442.0"
"RS_GLSp 4454.JPG","443.0"
"RS_GLSp 4556.JPG","444.0"
"RS_GLSp 4388.JPG","445.0"
"RS_GLSp 4430.JPG","446.0"
"RS_GLSp 4482.JPG","447.0"
"RS_GLSp 4491 copy.jpg","448.0"
"RS_GLSp 7286.JPG","449.0"
"RS_GLSp 4638 copy 2.jpg","450.0"
"RS_GLSp 4647.JPG","451.0"
"RS_GLSp 9283.JPG","452.0"
"RS_GLSp 4674.JPG","453.0"
"RS_GLSp 4612.JPG","454.0"
"RS_GLSp 4323.JPG","455.0"
"RS_GLSp 4652.JPG","456.0"
"RS_GLSp 4578.JPG","457.0"
"RS_GLSp 9360.JPG","458.0"
"RS_GLSp 4448.JPG","459.0"
"RS_GLSp 9324.JPG","460.0"
"RS_GLSp 4659.JPG","461.0"
"RS_GLSp 4695.JPG","462.0"
"RS_GLSp 4379 copy.jpg","463.0"
"RS_GLSp 4367.JPG","464.0"
"RS_GLSp 4463.JPG","465.0"
"RS_GLSp 4473.JPG","466.0"
"RS_GLSp 7299.JPG","467.0"
"RS_GLSp 9285.JPG","468.0"
"RS_GLSp 4326 copy.jpg","469.0"
"RS_GLSp 7329.JPG","470.0"
"RS_GLSp 4287 copy.jpg","471.0"
"RS_GLSp 9318.JPG","472.0"
"RS_GLSp 4471.JPG","473.0"
"RS_GLSp 4479.JPG","474.0"
"RS_GLSp 4467 copy.jpg","475.0"
"RS_GLSp 4657.JPG","476.0"
"RS_GLSp 4620 copy.jpg","477.0"
"RS_GLSp 4618.JPG","478.0"
"RS_GLSp 4687.JPG","479.0"
"RS_GLSp 4444.JPG","480.0"
"RS_GLSp 4396.JPG","481.0"
"RS_GLSp 9288.JPG","482.0"
"RS_GLSp 4415.JPG","483.0"
"RS_GLSp 4599 copy.jpg","484.0"
"RS_GLSp 4641.JPG","485.0"
"RS_GLSp 4438.JPG","486.0"
"RS_GLSp 7284.JPG","487.0"
"RS_GLSp 4692.JPG","488.0"
"RS_GLSp 4329.JPG","489.0"
"RS_GLSp 4642.JPG","490.0"
"RS_GLSp 4447.JPG","491.0"
"RS_GLSp 7341.JPG","492.0"
"RS_GLSp 4694.JPG","493.0"
"RS_GLSp 9342.JPG","494.0"
"RS_GLSp 4417 copy.jpg","495.0"
"RS_GLSp 4637 copy.jpg","496.0"
"RS_GLSp 9328.JPG","497.0"
"RS_GLSp 4635.JPG","498.0"
"RS_GLSp 4336.JPG","499.0"
"RS_GLSp 4451.JPG","500.0"
"RS_GLSp 4472 copy.jpg","501.0"
"RS_GLSp 4437.JPG","502.0"
"RS_GLSp 4629.JPG","503.0"
"RS_GLSp 4565.JPG","504.0"
"RS_GLSp 4557.JPG","505.0"
"RS_GLSp 4424.JPG","506.0"
"RS_GLSp 7290.JPG","507.0"
"RS_GLSp 4375.JPG","508.0"
"RS_GLSp 4408 copy.jpg","509.0"
"RS_GLSp 4450 copy.jpg","510.0"
"RS_GLSp 4499.JPG","511.0"
"RS_GLSp 4562.JPG","512.0"
"RS_GLSp 4615.JPG","513.0"
"RS_GLSp 4620.JPG","514.0"
